No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
545;800072556;Seatech International INC;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C1012 - Procesamiento y conservación de pescados, crustáceos y moluscos;MANUFACTURA;4086315690;137688690;3254266820;1801792040;1452474780;3947653010;48098000;2989606890;$ 1678750660;1310856230;NIIF PLENAS-GRUPO 1
546;890300686;Mondelez Colombia SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4631 - Comercio al por mayor de productos alimenticios;COMERCIO;4263702610;707813370;2229453090;1603839290;6,25614E+14;3936073370;52619200;1636143330;$ 1720392870;-84249540;NIIF PLENAS-GRUPO 1
547;830136799;BIOCOMBUSTIBLES S.A. - BIOMAX;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;24074366650;678752230;7096552780;4312349300;2784203480;22656230330;462240350;6814124090;$ 4157586660;2656537430;NIIF PLENAS-GRUPO 1
548;800169499;ODINSA S.A.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica;CONSTRUCCIÓN;3269899730;1349169180;23648035480;7739828050;15908207430;2800008340;1440060780;21081501670;$ 6844714580;14236787090;NIIF PLENAS-GRUPO 1
549;830003564;FAMISANAR  LTDA.  CAFAM - COLSUBSIDIO E.P.S.;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;2,34555E+11;-1209509497;87738865675;98158188917;-10419323241;1,98136E+11;-16074892015;76246589319;$ 76319381335;-72792015;NIIF PYMES-GRUPO 2
550;860513290;PRODUCTORES DE ENVASES FARMACEUTICOS SAS PROENFAR SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;1419280210;1331520;2407204960;1332517630;1074687330;1451049280;50630200;2366266750;$ 1298158070;1068108680;NIIF PLENAS-GRUPO 1
551;860000762;LADRILLERA SANTAFE S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2392 - Fabricación de materiales de arcilla para la construcción;MANUFACTURA;1619859360;-54108240;4334564550;1400528030;2934036520;1634174040;-10726190;4426038390;$ 1332562480;3093475910;NIIF PYMES-GRUPO 2
552;804017043;EXTRACTORA CENTRAL SA;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;PUERTO-WILCHES-SANTANDER;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;1449540450;74803610;681918900;275833230;406085670;1367635730;71043020;551111510;$ 141901660;409209850;NIIF PYMES-GRUPO 2
553;890902070;C.I J. GUTIERREZ Y CIA S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4669 - Comercio al por mayor de otros productos n.c.p.;COMERCIO;12623620050;149923930;1668382850;795512190;872870660;12108365900;209259920;1551091250;$ 657706790;893384460;NIIF PLENAS-GRUPO 1
554;890920043;TENNIS S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;1444196810;-119650010;2789218790;2030615000;758603790;1637368340;-9941730;2554600650;$ 1611256520;943344130;NIIF PLENAS-GRUPO 1
555;800093391;NOVAMED S.A.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;1488702080;70849560;751612330;360743910;390868420;1382967790;51555570;651161970;$ 323143110;328018860;NIIF PLENAS-GRUPO 1
556;900915979;C I SHELL COMERCIALIZADORA COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;1913955710;-169017100;234350590;244885350;-10534760;4273431390;-47923920;693186490;$ 734540490;-41354000;NIIF PLENAS-GRUPO 1
557;830513134;VD EL MUNDO A SUS PIES;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4722 - Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados;COMERCIO;1347892100;-273149170;1151344270;2885015990;-1733671720;1373447330;-349314650;1103889250;$ 2564024560;-1460135310;NIIF PLENAS-GRUPO 1
558;800249313;MANSAROVAR ENERGY COLOMBIA LTD;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;9280219810;2101614390;15819316220;6123505360;9695810860;7769479780;1227186980;17406018890;$ 4617156470;12788862420;NIIF PLENAS-GRUPO 1
559;860015118;CONTINAUTOS S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2537254900;17546960;1728097220;1100705970;627391250;2630010090;-81875190;1803103570;$ 1193259280;609844290;NIIF PYMES-GRUPO 2
560;860513970;CI MILPA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;8465285530;776458400;5128450030;2275919360;;6341681460;681102680;4277425630;$ 2049118030;2228307600;NIIF PLENAS-GRUPO 1
561;890300346;ALMACENES  LA  14 S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;11269560000;-3421420000;14059880000;10092770000;3967110000;14993060000;161990000;19452560000;$ 11947270000;7505290000;NIIF PLENAS-GRUPO 1
562;860521658;PERENCO OIL AND GAS COLOMBIA LIMITED;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1804363360;656402190;2590965140;1014833640;1576131500;1832366290;280501920;2761474370;$ 1029734920;1731739450;NIIF PLENAS-GRUPO 1
563;900241676;SKBERGÉ COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2557867170;50500940;1449629190;1122476700;327152490;1624058270;12537990;916160440;$ 639508890;276651550;NIIF PLENAS-GRUPO 1
564;860023264;SECURITAS COLOMBIA SA;SUPERVIGILANCIA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8010 - Actividades de seguridad privada;SERVICIOS;1893844940;56221000;613441160;332679900;280761260;1515451060;38661530;463462940;$ 238922680;224540260;NIIF PLENAS-GRUPO 1
565;890200656;PALMAS DEL CESAR S.A.;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;1343545960;-29171080;1307995750;541954950;766040800;1348783280;25243850;1226786990;$ 421948230;804838760;NIIF PYMES-GRUPO 2
566;900078103;COMBUSTIBLES HYR LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;1722936400;10829340;567966240;437756630;130209610;1719466310;2519420;564887970;$ 448535150;116352820;NIIF PYMES-GRUPO 2
567;900377163;ATC SITIOS DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.;SERVICIOS;2818939110;-239378250;13704378990;9925665810;3778713180;2366527880;90768470;12287931860;$ 9045399440;3242532420;NIIF PLENAS-GRUPO 1
568;860002426;EQUION ENERGIA LIMITED;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;15020040240;3758903730;11144197840;6750867280;4393330560;11916558750;2409952580;12804733590;$ 10434577260;2370156330;NIIF PLENAS-GRUPO 1
569;900015051;ACEITES MANUELITA S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;PALMIRA-VALLE;C2029 - Fabricación de otros productos químicos n.c.p.;MANUFACTURA;2931477710;82973660;4717051810;2845900300;1871151510;3237172060;133549310;4567218070;$ 2558932010;2008286060;NIIF PLENAS-GRUPO 1
570;890905032;PREBEL S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;2939283880;-19392050;2531915290;1029773130;1502142160;2966842690;-38456210;2450571090;$ 1275317340;1175253750;NIIF PYMES-GRUPO 2
571;800103903;QUAD GRAPHICS COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1811 - Actividades de impresión;MANUFACTURA;1401294340;-60042810;1036804660;844934730;191869930;1538040970;-4586130;1130444310;$ 854086510;276357800;NIIF PLENAS-GRUPO 1
572;830037774;DRUMMOND COAL MINING LLC;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0510 - Extracción de hulla (carbón de piedra);MINERO-HIDROCARBUROS;4492223940;753934920;6641961090;1014930420;5627030670;3308395400;473020530;5316962920;$ 723997410;4592965510;NIIF PLENAS-GRUPO 1
573;830058272;CAM COLOMBIA  MULTISERVICIOS S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8129 - Otras actividades de limpieza de edificios e instalaciones industriales;SERVICIOS;2424875660;-75221920;1102296200;587912800;514383400;2161607700;-113889910;1168304470;$ 1012560090;155744380;NIIF PLENAS-GRUPO 1
574;890301753;SI SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4751 - Comercio al por menor de productos textiles en establecimientos especializados;COMERCIO;1432057890;56297740;1026620480;543737440;482883040;1380234000;70474330;952885740;$ 449429040;503456700;NIIF PLENAS-GRUPO 1
575;860015204;CIPLAS SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir;MANUFACTURA;1379076650;2733960;616253550;433787560;182465990;1263566990;10725270;542192690;$ 361047370;181145320;NIIF PYMES-GRUPO 2
576;800251163;OLEODUCTO CENTRAL SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4930 - Transporte por tuberías;SERVICIOS;41494573040;19889383050;65507094980;26770875050;38736219930;40627298210;17636683400;54248752460;$ 20442978570;33805773890;NIIF PLENAS-GRUPO 1
577;890903910;RADIO CADENA NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6010 - Actividades de programación y transmisión en el servicio de radiodifusión sonora;SERVICIOS;1713397370;-711651180;3467743310;563826400;2903916910;1683197270;-350208150;4176125660;$ 511221270;3664904390;NIIF PLENAS-GRUPO 1
578;800239471;EPSON COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;1529845310;-37125040;858324190;1072913590;-214589400;1584896510;20427630;826996380;$ 921562210;-94565830;NIIF PLENAS-GRUPO 1
579;900924527;H&M HENNES & MAURITZ COLOMBIA S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados;COMERCIO;1464958090;-28618320;1801110720;1768179770;32930950;952214930;-163947370;1814536700;$ 1752987430;61549270;NIIF PLENAS-GRUPO 1
580;860513493;Constructora Bolivar Bogotá S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;3216735810;1377578230;21256067250;14210332440;7045734810;3576765760;1157605410;18356144390;$ 12576688600;5779455790;NIIF PLENAS-GRUPO 1
581;860002595;NEWELL BRANDS DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1869160600;81045240;1950406660;711342590;1239064070;1399328960;27851320;1313374370;$ 699453650;613920720;NIIF PLENAS-GRUPO 1
582;900149606;EXCAVACIONES Y PROYECTOS DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras;MINERO-HIDROCARBUROS;5041636020;347976770;2040082160;1271384520;768697640;3094101230;57890240;1874100930;$ 1453380070;420720860;NIIF PYMES-GRUPO 2
583;804002105;COMPARTA;SUPERSALUD;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,47611E+11;4815779075;37121858527;30143933293;6977925235;1,4009E+11;-1911122221;24853118386;$ 22703046318;2150072068;NIIF PYMES-GRUPO 2
584;900268901;CNR III LTD. SUCURSAL COLOMBIA;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;B0510 - Extracción de hulla (carbón de piedra);MINERO-HIDROCARBUROS;4342371230;225099090;4489140360;3652260250;836880110;730466730;1007611750;3034381230;$ 2486977330;547403900;NIIF PLENAS-GRUPO 1
585;811018676;JOHN URIBE E HIJOS S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico;COMERCIO;1764872070;-29616730;1676318730;1281331050;394987680;2170143790;8105970;1331133710;$ 906529300;424604410;NIIF PYMES-GRUPO 2
586;800242106;SODIMAC COLOMBIA SA;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados;COMERCIO;36227116800;1778370430;24938707300;13016060120;11922647180;34570472310;1742468330;22830952250;$ 11154368500;11676583750;NIIF PLENAS-GRUPO 1
587;900226715;COOSALUD S.A;SUPERSALUD;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,74596E+11;263768312;69794201755;62970523667;6823678088;2519380234;223549907;36601912999;$ 33148060663;3453852336;NIIF PYMES-GRUPO 2
588;900255181;HOGAR Y MODA SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4754 - Comercio al por menor de electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación;COMERCIO;1689611030;95884100;1500232400;1009478120;490754280;1529848780;50502290;1152260950;$ 757096390;395164560;NIIF PYMES-GRUPO 2
589;900904055;MHC INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4210 - Construcción de carreteras y vías de ferrocarril;CONSTRUCCIÓN;1460620240;777931940;5501087510;3390946650;2110140860;1796558030;633894720;4659506120;$ 3827297200;832208920;NIIF PYMES-GRUPO 2
590;800153424;MEDISANITAS;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;15681563389;1915859749;7578846891;3990809523;3588037368;1371661073;1257628238;6330516861;$ 2709396894;3621119967;NIIF PLENAS-GRUPO 1
591;890102110;OLEOFLORES S.A.S;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;4661664480;-340082200;3365044660;2497610960;867433700;4603835110;8731570;3344360580;$ 2139164640;1205195940;NIIF PLENAS-GRUPO 1
592;830012157;THOMAS GREG & SONS LIMITED (GUERNSEY) S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;M7020 - Actividades de consultaría de gestión;SERVICIOS;5270233140;2182199910;4339415960;1750904880;2588511080;1116912280;523978060;3302553390;$ 1950557490;1351995900;NIIF PLENAS-GRUPO 1
593;860002459;CONSORCIO METALURGICO NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2410 - Industrias básicas de hierro y de acero;MANUFACTURA;2584558970;15463880;2482860410;1595177560;887682850;2524709460;39773710;2185938800;$ 1316423310;869515490;NIIF PLENAS-GRUPO 1
594;900319753;PRICESMART COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;11926054310;210071430;5874331970;1732129760;4142202210;10828601830;125789510;5539782830;$ 1606725490;3933057340;NIIF PLENAS-GRUPO 1
595;860058975;NEXARTE SERVICIOS TEMPORALES S A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;2038328280;-4173030;375087660;272519150;102568510;1812856420;2910800;318825940;$ 219346680;99479260;NIIF PYMES-GRUPO 2
596;891903333;CARCAFE LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1061 - Trilla de café;MANUFACTURA;6596831540;-17863700;2369988050;1864301820;505686230;7584596270;15132520;2401050540;$ 1918434540;482616000;NIIF PLENAS-GRUPO 1
597;900123408;COMPAÑIA DE INVERSIONES TEXTILES DE MODA TEXMODAS S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados;COMERCIO;4484951810;75293320;1346070480;1059894410;286176070;4190118810;81701360;1774893290;$ 1482309180;292584110;NIIF PLENAS-GRUPO 1
598;802001105;MOLINOS DEL ATLANTICO SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C1051 - Elaboración de productos de molinería;MANUFACTURA;1847686270;135053810;1016783970;425775630;591008340;1986144320;144378200;885498610;$ 425073070;460425540;NIIF PLENAS-GRUPO 1
599;900118612;COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4662 - Comercio al por mayor de metales y productos metalíferos;COMERCIO;2537165370;9917070;294490090;177823380;116666710;3529433380;3595540;265444770;$ 163120050;102324720;NIIF PLENAS-GRUPO 1
600;890916911;INDUSTRIA COLOMBIANA DE MOTOCICLETAS YAMAHA S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;GIRARDOTA-ANTIOQUIA;C3091 - Fabricación de motocicletas;MANUFACTURA;7320660080;381160120;5794981170;1481871170;4313110000;7016887650;339187380;5727357360;$ 1676686380;4050670980;NIIF PLENAS-GRUPO 1
601;890800788;SUMATEC S.A.S;SUPERSOCIEDADES;Eje Cafetero;CALDAS;MANIZALES-CALDAS;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;1804138570;24231170;1240367040;1030105310;210261730;1479575200;17644720;988164260;$ 786016600;202147660;NIIF PYMES-GRUPO 2
602;860069804;CARBONES DEL CERREJON LIMITED;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0510 - Extracción de hulla (carbón de piedra);MINERO-HIDROCARBUROS;52256865770;9685970170;69576428970;29000752010;40575676960;50336748720;10687012030;66532702600;$ 29272189700;37260512900;NIIF PLENAS-GRUPO 1
603;860350253;INMACULADA GUADALUPE Y  AMIGOS SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;I5611 - Expendio a la mesa de comidas preparadas;SERVICIOS;1560419790;49413910;2349754330;1479468530;870285800;1352598390;-40403220;2714683670;$ 1414376280;1300307390;NIIF PYMES-GRUPO 2
604;900089005;AMERISUR EXPLORACION COLOMBIA LIMITADA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;2741188960;-86849930;5371732630;1434370990;3937361640;2478812280;691407890;5010153050;$ 1005144940;4005008110;NIIF PLENAS-GRUPO 1
605;900913341;NUEVO AEROPUERTO DE BARRANQUILLA SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;SOLEDAD-ATLANTICO;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;1662283410;59069670;727302800;622322110;104980690;663823230;26831990;600639190;$ 554728180;45911010;NIIF PYMES-GRUPO 2
606;900780755;FORD MOTOR COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;9434995930;373136410;2409015820;2034559410;374456410;10804971090;350943080;1750973550;$ 1398710470;352263080;NIIF PYMES-GRUPO 2
607;891856000;CAPRESOCA E.P.S.;SUPERSALUD;Otros;CASANARE;YOPAL;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;14702713764;-1400816156;2849387253;10159423823;-731003657;13410961097;-450506676;3043388395;$ 8952608809;-5909220414;REGIMEN R 414 de 2014 - CGN
608;860512249;YANBAL DE COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FACATATIVA-CUNDINAMARCA;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;6713382310;45831780;3564080040;2848957850;715122190;7093590420;217465570;3997076070;$ 2914890060;1082186010;NIIF PLENAS-GRUPO 1
609;811044814;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL GIRDLE & LINGERIE S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;5094964710;319795080;2587517100;2211527660;375989440;237012630;101281350;2660817750;$ 2234278810;426538940;NIIF PYMES-GRUPO 2
610;800000276;AVICOLA EL MADROÑO SA;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;A0145 - Cría de aves de corral;AGROPECUARIO;3421164580;-17568260;1616230870;1135404550;480826320;3285320120;-15508570;1585703800;$ 1079754080;505949720;NIIF PYMES-GRUPO 2
611;890101279;CONTINENTE S.A.S;SUPERSOCIEDADES;Costa Atlantica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4690 - Comercio al por mayor no especializado;COMERCIO;2386634700;17156850;1621262260;1034420350;586841910;1463328050;5150610;1852952360;$ 1266662430;586289930;NIIF PLENAS-GRUPO 1
